id,host_id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,coordinate_type
18759637,45487628,Bangkok Yai,13.73172,100.46799,Private room,1200,1,0,,0.0,1,180,individual
19073902,29716081,Din Daeng,13.78573,100.57306,Entire home/apt,1361,5,0,,0.0,2,358,individual
19074390,62257044,Vadhana,13.73942,100.55775,Entire home/apt,1870,5,28,2022-11-22,0.42,56,165,individual
19077470,61476163,Bueng Kum,13.79558,100.65303,Entire home/apt,1090,3,1,2022-05-22,0.14,11,141,individual
19082619,60593496,Khlong Toei,13.72651,100.56218,Entire home/apt,8500,1,13,2020-10-05,0.2,3,331,individual
19083341,60593496,Khlong Toei,13.72639,100.56188,Entire home/apt,8000,1,3,2020-10-04,0.05,3,331,individual
19087631,13944803,Phaya Thai,13.78802,100.54806,Entire home/apt,1800,365,0,,0.0,2,362,individual
19088105,94133222,Vadhana,13.73748,100.56372,Entire home/apt,1000,31,1,2019-12-26,0.03,2,87,individual
19091160,29716081,Huai Khwang,13.79964,100.57682,Entire home/apt,1558,5,18,2019-11-16,0.27,2,0,individual
19613525,137933718,Huai Khwang,13.76874,100.59249,Entire home/apt,800,7,1,2017-08-21,0.02,1,358,individual
18760150,15982847,Phra Nakhon,13.75978,100.4981,Private room,1229,1,2,2022-12-09,0.71,6,295,individual
18760660,112243171,Phasi Charoen,13.70746,100.44951,Entire home/apt,554,30,34,2022-11-27,0.51,1,340,individual
18763136,23290999,Vadhana,13.73358,100.57228,Entire home/apt,1114,1,90,2022-12-09,1.35,7,68,individual
18779906,79400553,Sathon,13.71697,100.53334,Private room,1050,14,2,2019-12-31,0.04,5,357,individual
18782501,1927968,Bang Na,13.66081,100.60732,Entire home/apt,1400,1,78,2022-11-13,1.15,37,359,individual
19615669,137954329,Khlong San,13.71057,100.49815,Shared room,440,1,2,2019-11-03,0.03,9,164,multi_listing_same_host
19617339,33550104,Vadhana,13.73357,100.58959,Entire home/apt,20803,2,29,2022-12-03,0.44,6,88,individual
19627331,36830060,Bang Phlat,13.77631,100.48141,Private room,950,1,3,2019-03-04,0.05,1,89,individual
19627495,14391623,Phra Nakhon,13.74812,100.49682,Hotel room,1565,1,11,2019-03-10,0.18,24,355,individual
18794289,2940438,Rat Burana,13.68918,100.49221,Entire home/apt,850,28,54,2022-12-01,0.81,19,114,individual
18794556,117237827,Chatu Chak,13.8089,100.57854,Entire home/apt,1899,2,0,,0.0,1,180,individual
18795177,130829732,Khlong Toei,13.72606,100.5759,Private room,5000,1,0,,0.0,2,365,individual
19092006,86650569,Khlong Toei,13.71358,100.59344,Entire home/apt,1212,28,26,2022-11-30,0.4,1,297,individual
19092383,94133222,Vadhana,13.73613,100.56386,Entire home/apt,1521,30,7,2022-11-10,0.19,2,42,individual
19093219,110565436,Khlong Toei,13.72745,100.56982,Entire home/apt,1390,5,126,2022-12-17,1.89,1,41,individual
18800894,130876994,Samphanthawong,13.74037,100.50575,Private room,900,1,11,2019-05-23,0.17,1,364,individual
19094020,2849451,Chatu Chak,13.80632,100.57297,Entire home/apt,900,10,48,2022-12-17,0.8,1,213,individual
19630336,2090878,Bang Khen,13.89095,100.60656,Private room,1000,2,0,,0.0,1,88,individual
18804295,64508602,Bang Na,13.66438,100.60381,Entire home/apt,10000,15,23,2018-06-23,0.34,4,180,individual
19103879,104972200,Phra Khanong,13.69065,100.60647,Private room,1212,1,6,2020-01-03,0.1,1,296,individual
18806239,118818288,Ratchathewi,13.75318,100.53859,Private room,1100,1,64,2022-07-13,0.95,1,336,individual
19104189,71239096,Bang Rak,13.73373,100.52418,Private room,1250,180,0,,0.0,1,362,individual
19632698,70281319,Din Daeng,13.80018,100.57461,Entire home/apt,658,3,135,2022-12-20,2.02,1,45,individual
18812892,130984816,Lat Phrao,13.80354,100.59879,Private room,658,1,0,,0.0,1,365,individual
19633579,126203566,Bang Na,13.66584,100.6041,Entire home/apt,1200,2,92,2022-10-17,1.39,2,352,individual
19644752,138268496,Phra Khanong,13.68476,100.62348,Entire home/apt,900,30,6,2018-12-23,0.09,1,355,individual
19648627,33954745,Chatu Chak,13.81893,100.58804,Entire home/apt,1819,2,50,2022-12-20,0.75,5,356,multi_listing_same_host
19648958,33954745,Chatu Chak,13.82002,100.58762,Entire home/apt,1822,2,20,2022-12-16,0.3,5,358,individual
19649237,33954745,Chatu Chak,13.81891,100.58813,Entire home/apt,1877,2,55,2022-12-16,0.83,5,352,multi_host_building
19649632,8123510,Chatu Chak,13.81891,100.58813,Entire home/apt,2121,2,19,2022-12-16,0.29,13,365,multi_host_building
19653100,127341337,Khlong San,13.72288,100.50433,Entire home/apt,726,30,98,2020-04-01,1.55,1,235,individual
19108196,123827255,Phra Nakhon,13.76433,100.50435,Private room,650,1,15,2020-03-17,0.25,18,0,individual
19112936,54196357,Sathon,13.72237,100.55021,Entire home/apt,2000,14,4,2022-12-10,0.08,1,325,individual
18821956,126607655,Bueng Kum,13.80847,100.64654,Entire home/apt,700,1,0,,0.0,1,364,individual
19124042,82992000,Khlong Toei,13.71438,100.58592,Entire home/apt,731,30,0,,0.0,1,332,individual
19125546,39878043,Bang Rak,13.72129,100.5217,Entire home/apt,1034,1,174,2022-12-28,2.73,5,344,individual
19126263,128820736,Lat Krabang,13.72,100.72349,Hotel room,1364,1,27,2022-04-17,0.4,4,356,individual
19126623,128820736,Lat Krabang,13.72104,100.72451,Hotel room,1199,1,168,2022-12-26,2.51,4,356,individual
19127100,47320777,Khlong Toei,13.72934,100.57093,Entire home/apt,1500,90,65,2022-05-29,1.01,4,91,individual
19127428,114934916,Sathon,13.72135,100.53223,Entire home/apt,3686,3,127,2022-12-15,1.89,6,330,individual
19128399,132758342,Khlong Toei,13.72638,100.57395,Entire home/apt,1800,1,63,2022-12-22,0.97,10,165,individual
19134670,126528166,Don Mueang,13.91384,100.5919,Private room,1090,1,41,2019-06-08,0.61,4,0,individual
19653613,42258971,Phaya Thai,13.78632,100.55514,Entire home/apt,2736,1,103,2021-11-25,1.56,5,0,individual
19662584,138438002,Vadhana,13.73352,100.57998,Entire home/apt,3199,5,55,2020-01-27,0.84,6,357,individual
19663752,64915494,Bueng Kum,13.82619,100.63027,Entire home/apt,983,3,18,2020-01-03,0.27,1,0,individual
19671256,138517384,Bang Kapi,13.80831,100.63411,Entire home/apt,1000,1,0,,0.0,1,178,individual
19682464,137488762,Bang Kapi,13.76999,100.63769,Private room,1399,3,1,2017-07-29,0.02,1,365,individual
18822653,42540886,Khlong San,13.7235,100.49875,Private room,600,30,5,2020-02-10,0.07,4,88,individual
18829543,48748919,Huai Khwang,13.74966,100.57829,Entire home/apt,1200,2,30,2022-12-07,0.46,1,352,individual
19682611,138632031,Khlong Toei,13.7327,100.56397,Private room,1200,3,3,2018-02-25,0.05,1,91,individual
18829807,131123891,Phra Khanong,13.68646,100.60454,Entire home/apt,750,15,112,2022-10-15,1.65,2,154,individual
19165052,31390032,Khlong Toei,13.70684,100.59877,Entire home/apt,866,180,0,,0.0,1,181,individual
18829983,45152712,Samphanthawong,13.73769,100.50981,Private room,1957,1,66,2022-12-18,0.98,1,361,individual
19166411,134038078,Suanluang,13.72777,100.6415,Entire home/apt,1500,3,14,2022-11-15,0.25,1,304,individual
19682647,138276170,Bang Kho laen,13.69871,100.49575,Private room,5000,5,0,,0.0,2,362,individual
19691074,30352838,Phaya Thai,13.79366,100.55013,Hotel room,450,1,1,2018-03-30,0.02,7,365,individual
18830591,21808234,Bangkok Noi,13.75287,100.4766,Private room,1300,2,0,,0.0,2,365,individual
19692039,33954745,Chatu Chak,13.81893,100.58804,Entire home/apt,5978,1,13,2019-09-01,0.21,5,345,multi_listing_same_host
19173305,108355364,Bang Kho laen,13.70306,100.49947,Entire home/apt,1500,14,70,2022-10-31,1.06,1,62,individual
19176405,30352838,Phaya Thai,13.79479,100.54937,Private room,950,1,11,2022-11-22,0.17,7,180,individual
18841418,33550104,Vadhana,13.73359,100.58929,Entire home/apt,6283,2,69,2022-12-13,1.02,6,84,individual
18842933,45415593,Bang Rak,13.72511,100.5306,Entire home/apt,3500,30,1,2017-10-29,0.02,10,75,individual
18843618,10981779,Bang Sue,13.81606,100.54079,Shared room,1044,1,0,,0.0,5,90,individual
18846041,131266999,Sathon,13.7142,100.53291,Private room,1200,5,23,2022-11-29,0.34,1,355,individual
19699801,67882642,Bang Khen,13.85851,100.64875,Entire home/apt,3600,7,16,2022-08-21,0.24,1,165,individual
18847598,21793206,Suanluang,13.71323,100.6497,Entire home/apt,1000,30,2,2018-12-31,0.03,1,298,individual
19702707,105689479,Huai Khwang,13.78142,100.57689,Private room,650,1,138,2019-11-07,2.09,34,102,individual
19709583,117992287,Parthum Wan,13.74209,100.54371,Entire home/apt,2580,28,51,2022-10-31,0.78,6,330,individual
19724332,18699637,Ratchathewi,13.75017,100.55608,Entire home/apt,1629,30,22,2022-12-16,0.35,29,191,multi_listing_same_host
19181585,15287982,Min Buri,13.7997,100.7821,Private room,850,1,0,,0.0,1,90,individual
19182811,134176015,Huai Khwang,13.78626,100.58213,Private room,1030,30,0,,0.0,1,83,individual
18859742,22145270,Khlong Toei,13.71526,100.58254,Entire home/apt,1200,120,0,,0.0,2,173,individual
19190036,60441979,Min Buri,13.81186,100.71544,Private room,1697,30,4,2020-02-21,0.06,1,88,individual
19198885,134315749,Don Mueang,13.91271,100.56408,Entire home/apt,498,2,63,2020-02-19,0.94,1,336,individual
18863554,131428566,Bang Sue,13.82989,100.53693,Shared room,500,1,0,,0.0,1,365,individual
18864066,42482778,Bang Rak,13.7268,100.53,Entire home/apt,1257,1,257,2022-12-09,3.82,15,259,individual
18876134,8355388,Khlong San,13.72224,100.5019,Private room,700,30,0,,0.0,1,341,individual
18880780,126878071,Vadhana,13.73896,100.58428,Entire home/apt,1899,30,0,,0.0,2,171,individual
19200815,17491725,Pra Wet,13.71593,100.6528,Private room,350,1,1,2022-07-11,0.18,2,364,individual
19727301,127777463,Lat Phrao,13.83297,100.61356,Private room,900,1,0,,0.0,1,179,individual
19731060,30569936,Suanluang,13.74479,100.60111,Private room,800,30,0,,0.0,1,178,individual
19739951,6906718,Phra Khanong,13.69958,100.60771,Entire home/apt,2214,1,19,2020-03-01,0.29,25,340,individual
19754011,34022205,Vadhana,13.73535,100.59027,Entire home/apt,3414,2,32,2022-12-11,0.49,4,84,individual
19754787,26736483,Phaya Thai,13.78809,100.5566,Hotel room,850,1,17,2018-02-22,0.26,89,364,individual
18881609,131184580,Phra Khanong,13.69537,100.60066,Private room,767,60,0,,0.0,1,365,individual
19205421,134376260,Bang Na,13.67571,100.60367,Entire home/apt,1000,2,0,,0.0,1,90,individual
18888264,123827255,Phra Nakhon,13.76267,100.50294,Private room,1400,1,21,2019-06-23,0.31,18,0,individual
19754887,21637634,Chatu Chak,13.80464,100.56942,Entire home/apt,800,2,69,2022-10-30,1.05,2,28,multi_listing_same_host
19755230,30352838,Phaya Thai,13.79475,100.54934,Hotel room,450,1,1,2019-03-07,0.02,7,365,individual
19755489,136004827,Thon buri,13.71515,100.47911,Private room,750,30,10,2018-10-07,0.16,1,335,individual
18890466,131633225,Khlong Toei,13.71525,100.59032,Private room,420,1,20,2022-11-17,0.66,3,344,individual
19213979,117909195,Phra Khanong,13.68809,100.60761,Entire home/apt,2500,1,2,2017-08-02,0.03,1,364,individual
19215532,122956697,Dusit,13.78835,100.51804,Private room,1600,2,0,,0.0,1,180,individual
18897454,131584586,Yan na wa,13.68456,100.53204,Entire home/apt,5500,14,0,,0.0,2,173,individual
19918034,141090113,Yan na wa,13.70006,100.54223,Private room,1247,3,1,2018-07-25,0.02,1,365,individual
19918087,137954329,Khlong San,13.71057,100.49815,Private room,1350,1,26,2021-11-14,0.42,9,150,multi_listing_same_host
19918281,137954329,Khlong San,13.71057,100.49815,Private room,1170,1,1,2018-04-15,0.02,9,166,multi_listing_same_host
19918607,8123510,Huai Khwang,13.76155,100.56949,Entire home/apt,3195,4,151,2022-12-12,2.29,13,294,individual
19218884,134514818,Khlong San,13.71251,100.50219,Private room,800,30,0,,0.0,1,362,individual
19920243,133213617,Min Buri,13.79432,100.70916,Private room,940,1,0,,0.0,3,365,individual
19235888,2129668,Sathon,13.71512,100.51506,Entire home/apt,519,180,48,2022-08-17,0.72,41,365,individual
19239312,131123891,Bang Na,13.68029,100.60818,Entire home/apt,760,90,90,2022-11-03,1.37,2,28,individual
19239860,134704143,Bang Kapi,13.75215,100.66513,Entire home/apt,3000,2,1,2018-06-14,0.02,1,365,individual
19240165,99339076,Parthum Wan,13.74311,100.54343,Private room,5000,1,0,,0.0,1,364,individual
19274009,124182824,Khlong San,13.72012,100.49325,Hotel room,3967,1,0,,0.0,6,361,individual
19276018,32796483,Phra Nakhon,13.76185,100.50158,Private room,821,1,1,2018-10-04,0.02,7,364,individual
19757676,139405731,Vadhana,13.71131,100.597,Private room,1195,14,0,,0.0,1,365,individual
19769310,138276170,Bang Kho laen,13.68776,100.51889,Private room,5000,2,2,2018-12-23,0.03,2,359,individual
19933225,141238214,Khlong Toei,13.71021,100.59586,Entire home/apt,8000,30,7,2018-09-30,0.11,1,365,individual
19772349,139338181,Vadhana,13.73045,100.58061,Private room,2310,1,7,2020-02-22,0.13,9,180,individual
19790950,64131143,Khlong Toei,13.72439,100.57157,Hotel room,1800,1,3,2022-12-01,0.05,3,365,individual
19301423,35923444,Khlong San,13.71323,100.50362,Private room,50000,365,0,,0.0,3,365,individual
19934198,141251450,Lak Si,13.89503,100.55448,Private room,500,30,0,,0.0,1,90,individual
19307501,135215422,Yan na wa,13.70561,100.53537,Entire home/apt,3000,1,0,,0.0,1,365,individual
19792773,131935092,Lak Si,13.88794,100.57689,Private room,866,2,0,,0.0,1,178,individual
19936635,37954370,Yan na wa,13.69234,100.53336,Private room,600,1,1,2017-10-01,0.02,1,180,individual
19937245,141239016,Huai Khwang,13.77758,100.57492,Private room,540,15,5,2018-02-06,0.08,2,358,individual
19796786,139812272,Bang Na,13.66497,100.6309,Entire home/apt,664,2,0,,0.0,1,363,individual
19801815,26534119,Don Mueang,13.93305,100.59065,Private room,750,60,2,2018-12-03,0.03,5,365,individual
19811154,112624574,Phra Khanong,13.68491,100.61347,Entire home/apt,3117,14,0,,0.0,2,307,individual
19811632,112624574,Pom Prap Sattru Phai,13.74706,100.51523,Entire home/apt,2078,14,0,,0.0,2,348,individual
19812959,116516356,Ratchathewi,13.74895,100.55038,Entire home/apt,1144,7,83,2020-03-15,1.25,1,55,individual
19308683,106232126,Vadhana,13.74601,100.55777,Private room,8209,4,47,2020-01-23,0.89,3,358,individual
19315964,6906718,Vadhana,13.72242,100.5844,Hotel room,5200,1,5,2018-02-16,0.07,25,0,individual
19317056,34078120,Din Daeng,13.76001,100.55739,Private room,1800,1,0,,0.0,2,365,individual
19317602,96492745,Sathon,13.72167,100.54553,Entire home/apt,11999,1,71,2022-12-17,1.07,2,346,individual
19334882,3773805,Khlong Toei,13.73937,100.55521,Entire home/apt,3900,2,37,2022-03-26,0.59,13,0,multi_listing_same_host
19943259,141332574,Bang Kapi,13.76395,100.65368,Private room,1229,1,0,,0.0,3,181,individual
19336181,120880881,Ratchathewi,13.75073,100.53761,Entire home/apt,1649,2,129,2022-12-25,1.94,10,348,individual
19815026,130437649,Phra Khanong,13.68318,100.60347,Private room,1000,30,0,,0.0,1,87,individual
19945644,141332574,Bang Kapi,13.76244,100.65224,Private room,1200,1,0,,0.0,3,181,individual
19336318,12096752,Khlong Toei,13.70518,100.59998,Entire home/apt,1000,30,3,2022-12-01,0.4,1,325,individual
19972019,44798819,Bangkok Noi,13.78025,100.46962,Private room,799,180,0,,0.0,1,364,individual
19341433,135504158,Sathon,13.7162,100.52167,Shared room,400,1,30,2022-12-05,0.46,1,364,individual
19346230,135553564,Wang Thong Lang,13.78742,100.62748,Entire home/apt,665,1,10,2018-05-24,0.15,2,0,individual
19347996,100878988,Thon buri,13.71688,100.47827,Entire home/apt,1000,60,0,,0.0,1,180,individual
19831381,140156246,Phra Khanong,13.68506,100.60856,Private room,8500,1,0,,0.0,2,89,individual
19832165,139610733,Khlong Toei,13.72444,100.56732,Entire home/apt,4250,2,0,,0.0,1,269,individual
19972160,124520056,Phaya Thai,13.78271,100.54485,Private room,1700,1,0,,0.0,1,90,individual
19833385,124182824,Khlong San,13.72023,100.4932,Hotel room,2873,1,0,,0.0,6,350,individual
19351065,12940904,Bang Kapi,13.74055,100.65264,Private room,2043,1,2,2018-03-07,0.03,1,179,individual
19974029,118301712,Din Daeng,13.75776,100.56329,Entire home/apt,1150,1,1,2019-07-02,0.02,2,179,individual
19351138,135603167,Bang Kapi,13.76257,100.6469,Entire home/apt,589,30,20,2022-08-31,0.33,5,360,individual
19842130,95809654,Huai Khwang,13.74738,100.59278,Entire home/apt,695,6,0,,0.0,1,173,individual
19847558,33550104,Vadhana,13.73352,100.59044,Entire home/apt,14209,2,41,2022-12-18,0.62,6,178,individual
19976789,133213617,Min Buri,13.79644,100.70965,Private room,990,1,0,,0.0,3,364,individual
19977073,141332574,Bang Kapi,13.76357,100.65205,Private room,1200,1,0,,0.0,3,181,individual
19354113,135628977,Huai Khwang,13.75419,100.57145,Private room,1385,18,0,,0.0,1,179,individual
19985067,45327946,Phra Khanong,13.68668,100.60545,Private room,1080,1,0,,0.0,1,348,individual
19987868,79624768,Huai Khwang,13.7608,100.56981,Entire home/apt,3629,1,46,2022-12-04,0.71,44,57,individual
19356266,32858545,Dusit,13.77998,100.52507,Entire home/apt,2379,2,129,2022-12-04,2.01,1,139,individual
19356694,67532779,Din Daeng,13.78678,100.57241,Entire home/apt,1347,1,3,2017-08-19,0.04,1,88,individual
19848984,95293468,Bang Sue,13.82952,100.52611,Private room,899,28,42,2022-10-29,0.65,1,329,individual
19988980,133213617,Saphan Sung,13.79405,100.70838,Private room,780,1,1,2019-08-05,0.02,3,364,individual
19991444,34079268,Khlong San,13.72065,100.49743,Private room,1918,5,0,,0.0,2,365,individual
19357288,123827255,Phra Nakhon,13.76422,100.50443,Private room,614,1,4,2018-03-17,0.06,18,0,individual
19992494,59925896,Vadhana,13.73726,100.56266,Entire home/apt,2071,5,109,2022-12-15,1.68,2,147,individual
19865517,23772008,Din Daeng,13.77391,100.57253,Shared room,900,7,0,,0.0,1,365,individual
19867600,137954329,Khlong San,13.71057,100.49815,Private room,2295,1,21,2022-06-22,0.34,9,156,multi_listing_same_host
20001240,141939277,Din Daeng,13.78406,100.56446,Private room,599,1,1,2017-08-05,0.02,1,365,individual
20019184,141053427,Lat Phrao,13.84663,100.60769,Private room,690,2,3,2019-04-23,0.05,2,341,individual
20020020,49678947,Chatu Chak,13.80441,100.57005,Private room,1143,1,0,,0.0,1,362,individual
19867756,140542292,Bangkok Noi,13.76574,100.48237,Private room,1490,1,0,,0.0,4,365,individual
19867815,137954329,Khlong San,13.71057,100.49815,Private room,990,1,5,2022-10-14,0.08,9,166,multi_listing_same_host
19867848,104122286,Phasi Charoen,13.69536,100.43334,Private room,1000,1,40,2022-12-11,0.67,9,171,individual
19868480,140542292,Bangkok Noi,13.76519,100.48394,Private room,1190,1,0,,0.0,4,365,individual
20024509,42258971,Phaya Thai,13.78518,100.55588,Private room,2325,2,0,,0.0,5,365,individual
19371149,9788963,Khlong Toei,13.73562,100.55786,Entire home/apt,2000,1,19,2020-01-27,0.29,1,356,individual
20035548,89442943,Vadhana,13.73781,100.58243,Entire home/apt,1850,4,60,2022-12-27,0.92,1,147,individual
19893829,64131143,Vadhana,13.73917,100.56616,Entire home/apt,7286,500,0,,0.0,3,48,individual
19893980,140156246,Phra Khanong,13.68541,100.60876,Entire home/apt,9000,1,5,2017-11-19,0.08,2,90,individual
19894492,124182824,Khlong San,13.72038,100.49329,Hotel room,2873,1,2,2019-10-20,0.05,6,354,multi_listing_same_host
19895028,26534119,Don Mueang,13.93297,100.59065,Private room,750,60,5,2019-01-10,0.08,5,365,individual
19901447,48822679,Don Mueang,13.92322,100.60023,Private room,900,1,2,2018-09-27,0.03,2,365,individual
